CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,SETOR_ATIV,MUN,UF,VL_CONTA,VL_INPC,VL_IGPM,VL_IGPDI,VL_IPCA,VL_INDICE_MEDIO
60.500.139/0001-26,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,10472,5.3,Remuneração de Capitais de Terceiros,2009,,,,63432,,,,,
60.500.139/0001-26,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,10472,5.4,Remuneração de Capitais Próprios,2009,,,,51478,,,,,
60.500.139/0001-26,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,10472,5.5,Outros,2009,,,,4065,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,1,Receitas,2009,,,,10859478,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,2,Valor Adicionado Bruto,2009,,,,7235588,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,3,Valor Adicionado Líquido Produzido,2009,,,,5195942,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,4,Valor Adicionado Total a Distribuir,2009,,,,5635259,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,5,Distribuição do Valor Adicionado,2009,,,,5635259,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,5.1,Pessoal,2009,,,,764265,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,5.2,"Impostos, Taxas e Contribuições",2009,,,,2612031,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,5.3,Remuneração de Capitais de Terceiros,2009,,,,1196365,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,5.4,Remuneração de Capitais Próprios,2009,,,,1062598,,,,,
60.543.816/0001-93,JEREISSATI PARTICIPACOES S.A.,8672,5.5,Outros,2009,,,,0,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,1,Receitas,2009,,,,10486183,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,2,Valor Adicionado Bruto,2009,,,,4550580,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,3,Valor Adicionado Líquido Produzido,2009,,,,2899760,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,4,Valor Adicionado Total a Distribuir,2009,,,,7836311,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,5,Distribuição do Valor Adicionado,2009,,,,7836311,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,5.1,Pessoal,2009,,,,655896,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,5.2,"Impostos, Taxas e Contribuições",2009,,,,1158587,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,5.3,Remuneração de Capitais de Terceiros,2009,,,,3432358,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,5.4,Remuneração de Capitais Próprios,2009,,,,2589470,,,,,
60.643.228/0001-21,FIBRIA CELULOSE S.A.,12793,5.5,Outros,2009,,,,0,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,1,Receitas,2009,,,,4767015,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,2,Valor Adicionado Bruto,2009,,,,1616868,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,3,Valor Adicionado Líquido Produzido,2009,,,,1095319,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,4,Valor Adicionado Total a Distribuir,2009,,,,1266755,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5,Distribuição do Valor Adicionado,2009,,,,1266755,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.1,Pessoal,2009,,,,478488,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.2,"Impostos, Taxas e Contribuições",2009,,,,372214,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.3,Remuneração de Capitais de Terceiros,2009,,,,-498022,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.4,Remuneração de Capitais Próprios,2009,,,,914075,,,,,
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.5,Outros,2009,,,,0,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,1,Receitas,2009,,,,346304,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,2,Valor Adicionado Bruto,2009,,,,176108,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,3,Valor Adicionado Líquido Produzido,2009,,,,157860,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,4,Valor Adicionado Total a Distribuir,2009,,,,159954,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,5,Distribuição do Valor Adicionado,2009,,,,159954,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,5.1,Pessoal,2009,,,,16560,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,5.2,"Impostos, Taxas e Contribuições",2009,,,,8213,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,5.3,Remuneração de Capitais de Terceiros,2009,,,,23694,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,5.4,Remuneração de Capitais Próprios,2009,,,,111487,,,,,
60.730.348/0001-66,CIA MELHORAMENTOS DE SAO PAULO,3654,5.5,Outros,2009,,,,0,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,1,Receitas,2009,,,,60232650,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,2,Valor Adicionado Bruto,2009,,,,23765677,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,3,Valor Adicionado Líquido Produzido,2009,,,,22249148,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,4,Valor Adicionado Total a Distribuir,2009,,,,22978015,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,5,Distribuição do Valor Adicionado,2009,,,,22978015,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,5.1,Pessoal,2009,,,,6388671,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,5.2,"Impostos, Taxas e Contribuições",2009,,,,7745061,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,5.3,Remuneração de Capitais de Terceiros,2009,,,,543440,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,5.4,Remuneração de Capitais Próprios,2009,,,,8300843,,,,,
60.746.948/0001-12,BCO BRADESCO S.A.,906,5.5,Outros,2009,,,,0,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,1,Receitas,2009,,,,1204835,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,2,Valor Adicionado Bruto,2009,,,,206721,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,3,Valor Adicionado Líquido Produzido,2009,,,,205605,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,4,Valor Adicionado Total a Distribuir,2009,,,,204194,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,5,Distribuição do Valor Adicionado,2009,,,,204194,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,5.1,Pessoal,2009,,,,65625,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,5.2,"Impostos, Taxas e Contribuições",2009,,,,58189,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,5.3,Remuneração de Capitais de Terceiros,2009,,,,5828,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,5.4,Remuneração de Capitais Próprios,2009,,,,74552,,,,,
60.770.336/0001-65,BCO ALFA DE INVESTIMENTO S.A.,1384,5.5,Outros,2009,,,,0,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,1,Receitas,2009,,,,812463,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,2,Valor Adicionado Bruto,2009,,,,469619,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,3,Valor Adicionado Líquido Produzido,2009,,,,438636,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,4,Valor Adicionado Total a Distribuir,2009,,,,452606,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,5,Distribuição do Valor Adicionado,2009,,,,452606,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,5.1,Pessoal,2009,,,,202185,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,5.2,"Impostos, Taxas e Contribuições",2009,,,,96855,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,5.3,Remuneração de Capitais de Terceiros,2009,,,,69989,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,5.4,Remuneração de Capitais Próprios,2009,,,,83577,,,,,
60.840.055/0001-31,FLEURY S.A.,21881,5.5,Outros,2009,,,,0,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,1,Receitas,2009,,,,857941,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,2,Valor Adicionado Bruto,2009,,,,241432,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,3,Valor Adicionado Líquido Produzido,2009,,,,221394,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,4,Valor Adicionado Total a Distribuir,2009,,,,236313,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,5,Distribuição do Valor Adicionado,2009,,,,236313,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,5.1,Pessoal,2009,,,,143409,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,5.2,"Impostos, Taxas e Contribuições",2009,,,,53792,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,5.3,Remuneração de Capitais de Terceiros,2009,,,,29487,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,5.4,Remuneração de Capitais Próprios,2009,,,,9625,,,,,
60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL,1520,5.5,Outros,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,1,Receitas,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,2,Valor Adicionado Bruto,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,3,Valor Adicionado Líquido Produzido,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,5.1,Pessoal,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
60.872.504/0001-23,ITAU UNIBANCO HOLDING S.A.,19348,5.5,Outros,2009,,,,0,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,1,Receitas,2009,,,,2643162,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,2,Valor Adicionado Bruto,2009,,,,700409,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,3,Valor Adicionado Líquido Produzido,2009,,,,665832,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,4,Valor Adicionado Total a Distribuir,2009,,,,727507,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,5,Distribuição do Valor Adicionado,2009,,,,727507,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,5.1,Pessoal,2009,,,,176700,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,5.2,"Impostos, Taxas e Contribuições",2009,,,,107859,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,5.3,Remuneração de Capitais de Terceiros,2009,,,,237405,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,5.4,Remuneração de Capitais Próprios,2009,,,,205543,,,,,
60.882.628/0001-90,CONFAB INDUSTRIAL SA,4650,5.5,Outros,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,1,Receitas,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,2,Valor Adicionado Bruto,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,3,Valor Adicionado Líquido Produzido,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,5.1,Pessoal,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
60.889.128/0001-80,BANCO SOFISA SA,20680,5.5,Outros,2009,,,,0,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,1,Receitas,2009,,,,14607360,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,2,Valor Adicionado Bruto,2009,,,,4610838,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,3,Valor Adicionado Líquido Produzido,2009,,,,3748721,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,4,Valor Adicionado Total a Distribuir,2009,,,,5243113,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5,Distribuição do Valor Adicionado,2009,,,,5243113,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.1,Pessoal,2009,,,,1084550,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.2,"Impostos, Taxas e Contribuições",2009,,,,2397045,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.3,Remuneração de Capitais de Terceiros,2009,,,,486063,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.4,Remuneração de Capitais Próprios,2009,,,,1275455,,,,,
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.5,Outros,2009,,,,0,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,1,Receitas,2009,,,,10637,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,2,Valor Adicionado Bruto,2009,,,,3424,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,3,Valor Adicionado Líquido Produzido,2009,,,,3379,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,4,Valor Adicionado Total a Distribuir,2009,,,,8628,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5,Distribuição do Valor Adicionado,2009,,,,8628,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.1,Pessoal,2009,,,,2822,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.2,"Impostos, Taxas e Contribuições",2009,,,,863,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.3,Remuneração de Capitais de Terceiros,2009,,,,5836,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.4,Remuneração de Capitais Próprios,2009,,,,-893,,,,,
61.022.042/0001-18,CONSTRUTORA ADOLPHO LINDENBERG S.A.,4723,5.5,Outros,2009,,,,0,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,1,Receitas,2009,,,,321992,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,2,Valor Adicionado Bruto,2009,,,,74216,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,3,Valor Adicionado Líquido Produzido,2009,,,,72546,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,4,Valor Adicionado Total a Distribuir,2009,,,,72686,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,5,Distribuição do Valor Adicionado,2009,,,,72686,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,5.1,Pessoal,2009,,,,49027,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,5.2,"Impostos, Taxas e Contribuições",2009,,,,9684,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,5.3,Remuneração de Capitais de Terceiros,2009,,,,1197,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,5.4,Remuneração de Capitais Próprios,2009,,,,12778,,,,,
61.024.352/0001-71,BCO INDUSVAL S.A.,20885,5.5,Outros,2009,,,,0,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,1,Receitas,2009,,,,770410,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,2,Valor Adicionado Bruto,2009,,,,304414,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,3,Valor Adicionado Líquido Produzido,2009,,,,279438,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,4,Valor Adicionado Total a Distribuir,2009,,,,361171,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5,Distribuição do Valor Adicionado,2009,,,,361171,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.1,Pessoal,2009,,,,110134,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.2,"Impostos, Taxas e Contribuições",2009,,,,199924,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.3,Remuneração de Capitais de Terceiros,2009,,,,34368,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.4,Remuneração de Capitais Próprios,2009,,,,16745,,,,,
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.5,Outros,2009,,,,0,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,1,Receitas,2009,,,,1418720,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,2,Valor Adicionado Bruto,2009,,,,280747,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,3,Valor Adicionado Líquido Produzido,2009,,,,258570,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,4,Valor Adicionado Total a Distribuir,2009,,,,315747,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,5,Distribuição do Valor Adicionado,2009,,,,315747,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,5.1,Pessoal,2009,,,,90610,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,5.2,"Impostos, Taxas e Contribuições",2009,,,,87719,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,5.3,Remuneração de Capitais de Terceiros,2009,,,,124753,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,5.4,Remuneração de Capitais Próprios,2009,,,,12665,,,,,
61.065.751/0001-80,ROSSI RESIDENCIAL S.A.,16306,5.5,Outros,2009,,,,0,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,1,Receitas,2009,,,,398124,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,2,Valor Adicionado Bruto,2009,,,,158420,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,3,Valor Adicionado Líquido Produzido,2009,,,,143870,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,4,Valor Adicionado Total a Distribuir,2009,,,,152647,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,5,Distribuição do Valor Adicionado,2009,,,,152647,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,5.1,Pessoal,2009,,,,63790,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,5.2,"Impostos, Taxas e Contribuições",2009,,,,58098,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,5.3,Remuneração de Capitais de Terceiros,2009,,,,15222,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,5.4,Remuneração de Capitais Próprios,2009,,,,15537,,,,,
61.067.161/0001-97,NADIR FIGUEIREDO IND E COM S.A.,9040,5.5,Outros,2009,,,,0,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,1,Receitas,2009,,,,2367544,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,2,Valor Adicionado Bruto,2009,,,,976142,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,3,Valor Adicionado Líquido Produzido,2009,,,,906845,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,4,Valor Adicionado Total a Distribuir,2009,,,,885544,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,5,Distribuição do Valor Adicionado,2009,,,,885544,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,5.1,Pessoal,2009,,,,423396,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,5.2,"Impostos, Taxas e Contribuições",2009,,,,276320,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,5.3,Remuneração de Capitais de Terceiros,2009,,,,61882,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,5.4,Remuneração de Capitais Próprios,2009,,,,123946,,,,,
61.079.117/0001-05,ALPARGATAS S.A.,10456,5.5,Outros,2009,,,,0,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,1,Receitas,2009,,,,104618,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,2,Valor Adicionado Bruto,2009,,,,45083,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,3,Valor Adicionado Líquido Produzido,2009,,,,19578,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,4,Valor Adicionado Total a Distribuir,2009,,,,-2128,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5,Distribuição do Valor Adicionado,2009,,,,-2128,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.1,Pessoal,2009,,,,19255,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.2,"Impostos, Taxas e Contribuições",2009,,,,24869,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.3,Remuneração de Capitais de Terceiros,2009,,,,32434,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.4,Remuneração de Capitais Próprios,2009,,,,-78686,,,,,
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.5,Outros,2009,,,,0,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,1,Receitas,2009,,,,312490,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,2,Valor Adicionado Bruto,2009,,,,125849,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,3,Valor Adicionado Líquido Produzido,2009,,,,121064,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,4,Valor Adicionado Total a Distribuir,2009,,,,144159,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,5,Distribuição do Valor Adicionado,2009,,,,144159,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,5.1,Pessoal,2009,,,,40204,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,5.2,"Impostos, Taxas e Contribuições",2009,,,,23322,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,5.3,Remuneração de Capitais de Terceiros,2009,,,,10895,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,5.4,Remuneração de Capitais Próprios,2009,,,,69738,,,,,
61.088.894/0001-08,CAMBUCI S.A.,2100,5.5,Outros,2009,,,,0,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,1,Receitas,2009,,,,759675,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,2,Valor Adicionado Bruto,2009,,,,317524,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,3,Valor Adicionado Líquido Produzido,2009,,,,299533,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,4,Valor Adicionado Total a Distribuir,2009,,,,322778,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,5,Distribuição do Valor Adicionado,2009,,,,322778,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,5.1,Pessoal,2009,,,,105644,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,5.2,"Impostos, Taxas e Contribuições",2009,,,,116937,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,5.3,Remuneração de Capitais de Terceiros,2009,,,,27078,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,5.4,Remuneração de Capitais Próprios,2009,,,,73119,,,,,
61.092.037/0001-81,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,5762,5.5,Outros,2009,,,,0,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,1,Receitas,2009,,,,1601685,,,,,
